C/C,N/C,O/C,S/C,C/N,N/N,O/N,S/N,C/O,N/O,O/O,S/O,C/S,N/S,O/S,S/S,C/P,N/P,O/P,S/P,C/F,N/F,O/F,S/F,C/Cl,N/Cl,O/Cl,S/Cl,C/Br,N/Br,O/Br,S/Br,C/I,N/I,O/I,S/I,gauss1(inter),gauss2(inter),repulsion(inter),hydrophobic(inter),Hydrogen(inter)
4395.0000,1317.0000,1357.0000,115.0000,1072.0000,320.0000,351.0000,26.0000,519.0000,166.0000,160.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.0000,59.0000,62.0000,7.0000,225.0000,57.0000,64.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.5847,2113.0112,3.4788,31.1789,3.7313
799.0000,278.0000,327.0000,9.0000,211.0000,77.0000,81.0000,3.0000,1173.0000,401.0000,470.0000,12.0000,0.0000,0.0000,0.0000,0.0000,173.0000,63.0000,77.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.9877,875.2972,9.3173,0.3877,15.2881
6519.0000,1841.0000,1922.0000,7.0000,353.0000,96.0000,111.0000,0.0000,1483.0000,403.0000,437.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,604.0000,172.0000,192.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,166.8206,2746.0203,7.2311,95.3225,7.6107
4883.0000,1357.0000,1436.0000,1.0000,565.0000,165.0000,171.0000,0.0000,1318.0000,357.0000,382.0000,0.0000,190.0000,52.0000,62.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.0032,2074.9995,5.9163,51.1223,6.2186
6819.0000,1925.0000,1969.0000,17.0000,933.0000,262.0000,278.0000,1.0000,1506.0000,420.0000,427.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,140.2198,2803.3752,10.0038,80.5285,9.1092
6134.0000,1695.0000,1822.0000,7.0000,840.0000,227.0000,254.0000,0.0000,758.0000,206.0000,228.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,142.1771,2413.4045,5.1147,92.2515,5.0438
6273.0000,1746.0000,1859.0000,6.0000,714.0000,205.0000,222.0000,0.0000,1047.0000,288.0000,314.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.0000,25.0000,28.0000,1.0000,0.0000,0.0000,0.0000,0.0000,147.2321,2544.8411,5.1058,105.4699,4.3935
3754.0000,990.0000,1026.0000,25.0000,975.0000,276.0000,272.0000,5.0000,207.0000,56.0000,55.0000,2.0000,192.0000,51.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.6862,1631.4570,2.4823,61.7253,3.4446
2489.0000,659.0000,582.0000,16.0000,566.0000,155.0000,138.0000,3.0000,664.0000,181.0000,173.0000,3.0000,240.0000,68.0000,63.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.6217,984.5876,2.5908,38.9782,1.5780
6023.0000,1711.0000,1742.0000,1.0000,1003.0000,296.0000,279.0000,1.0000,914.0000,251.0000,266.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.9485,2276.8127,2.9246,81.0319,5.1318
3747.0000,1036.0000,872.0000,20.0000,421.0000,121.0000,106.0000,2.0000,983.0000,270.0000,238.0000,6.0000,241.0000,71.0000,63.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.3030,1384.6575,3.9604,44.4537,3.4112
2899.0000,800.0000,730.0000,24.0000,421.0000,119.0000,109.0000,3.0000,991.0000,276.0000,248.0000,5.0000,406.0000,117.0000,103.0000,3.0000,0.0000,0.0000,0.0000,0.0000,638.0000,178.0000,164.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.6895,1527.2858,4.4906,33.2596,3.8264
6667.0000,1875.0000,1975.0000,7.0000,362.0000,97.0000,117.0000,0.0000,1527.0000,415.0000,447.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,327.0000,93.0000,105.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.9368,2717.8423,6.4378,103.0476,8.3038
2380.0000,624.0000,756.0000,18.0000,0.0000,0.0000,0.0000,0.0000,388.0000,105.0000,119.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,783.0000,194.0000,252.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.6466,1049.0115,0.2556,39.2027,0.0000
4007.0000,931.0000,898.0000,119.0000,714.0000,162.0000,161.0000,22.0000,715.0000,173.0000,160.0000,22.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.5157,1525.0696,5.6022,50.8287,2.3674
4539.0000,1262.0000,1383.0000,13.0000,555.0000,161.0000,171.0000,3.0000,1120.0000,298.0000,348.0000,5.0000,183.0000,50.0000,63.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.7046,1959.1702,5.0287,57.3763,4.9690
5173.0000,1461.0000,1557.0000,5.0000,382.0000,110.0000,117.0000,0.0000,1592.0000,441.0000,477.0000,0.0000,191.0000,49.0000,60.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.7726,2167.4607,6.6617,42.8174,5.7367
2102.0000,546.0000,490.0000,13.0000,605.0000,161.0000,152.0000,4.0000,989.0000,264.0000,248.0000,5.0000,645.0000,188.0000,171.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.5974,1164.0348,4.4046,12.3735,2.9809
5310.0000,1205.0000,1224.0000,173.0000,0.0000,0.0000,0.0000,0.0000,1317.0000,284.0000,303.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.0000,51.0000,57.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.4502,2001.2086,2.4893,41.2980,3.1802
4502.0000,1254.0000,1367.0000,0.0000,150.0000,41.0000,43.0000,1.0000,829.0000,220.0000,246.0000,1.0000,143.0000,40.0000,37.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.4361,1644.5645,2.9209,40.4097,4.3840
3044.0000,816.0000,945.0000,72.0000,601.0000,158.0000,185.0000,13.0000,444.0000,137.0000,144.0000,13.0000,359.0000,103.0000,112.0000,10.0000,0.0000,0.0000,0.0000,0.0000,140.0000,42.0000,44.0000,5.0000,223.0000,56.0000,67.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.3155,1630.2019,2.7887,38.0437,0.6645
7329.0000,1985.0000,2335.0000,19.0000,824.0000,221.0000,259.0000,2.0000,1691.0000,470.0000,539.0000,4.0000,135.0000,41.0000,47.0000,0.0000,0.0000,0.0000,0.0000,0.0000,341.0000,86.0000,104.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,257.5022,3232.5400,7.7687,75.7008,9.2722
2188.0000,548.0000,620.0000,30.0000,660.0000,164.0000,187.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.7048,896.9629,3.3352,17.8610,1.8505
2461.0000,692.0000,600.0000,13.0000,670.0000,185.0000,163.0000,4.0000,928.0000,259.0000,233.0000,5.0000,242.0000,68.0000,64.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.8660,1011.2464,2.6789,28.8081,1.7252
5799.0000,1353.0000,1356.0000,179.0000,0.0000,0.0000,0.0000,0.0000,647.0000,152.0000,163.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.8606,1931.1648,2.4958,140.9501,1.8734
7279.0000,1895.0000,2097.0000,128.0000,872.0000,273.0000,300.0000,17.0000,1343.0000,364.0000,391.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.0111,2975.1875,10.5724,106.8092,7.5057
3056.0000,854.0000,976.0000,77.0000,466.0000,129.0000,154.0000,11.0000,452.0000,140.0000,148.0000,11.0000,315.0000,101.0000,106.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.0000,58.0000,64.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.0292,1587.7219,2.5089,39.2941,0.8963
2461.0000,750.0000,794.0000,19.0000,845.0000,250.0000,273.0000,7.0000,1593.0000,493.0000,518.0000,25.0000,187.0000,58.0000,64.0000,1.0000,404.0000,121.0000,134.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,132.1393,1752.9719,7.0282,23.6602,8.7349
5557.0000,1386.0000,1431.0000,101.0000,733.0000,189.0000,202.0000,16.0000,592.0000,160.0000,163.0000,9.0000,116.0000,35.0000,37.0000,1.0000,0.0000,0.0000,0.0000,0.0000,201.0000,52.0000,52.0000,3.0000,222.0000,49.0000,55.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,141.4424,2142.6360,3.9997,69.0695,0.9142
3411.0000,1000.0000,1084.0000,84.0000,538.0000,164.0000,169.0000,14.0000,320.0000,100.0000,107.0000,9.0000,216.0000,59.0000,70.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.0000,61.0000,70.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,133.5549,1667.8911,6.1976,37.5178,0.9056
6577.0000,1813.0000,1835.0000,25.0000,604.0000,174.0000,179.0000,1.0000,1424.0000,389.0000,379.0000,3.0000,0.0000,0.0000,0.0000,0.0000,197.0000,58.0000,54.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,158.6355,2486.9175,9.9768,69.7335,6.3207
5475.0000,1591.0000,1647.0000,1.0000,558.0000,166.0000,166.0000,0.0000,744.0000,216.0000,218.0000,0.0000,187.0000,51.0000,57.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.1410,2162.3501,3.6654,69.5781,3.7688
4708.0000,1168.0000,1296.0000,74.0000,876.0000,222.0000,243.0000,13.0000,734.0000,171.0000,194.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,199.0000,52.0000,56.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.6684,2114.3159,3.8629,48.4935,3.1695
3367.0000,936.0000,1046.0000,89.0000,560.0000,158.0000,171.0000,16.0000,527.0000,158.0000,174.0000,12.0000,213.0000,60.0000,66.0000,7.0000,0.0000,0.0000,0.0000,0.0000,112.0000,32.0000,39.0000,3.0000,226.0000,59.0000,69.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.6813,1709.6963,2.9837,61.0386,0.5588
5583.0000,1514.0000,1768.0000,7.0000,689.0000,188.0000,221.0000,2.0000,789.0000,214.0000,251.0000,2.0000,151.0000,40.0000,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000,354.0000,87.0000,105.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.6100,2299.9915,5.1410,76.1598,6.5157
801.0000,240.0000,212.0000,0.0000,881.0000,257.0000,226.0000,0.0000,699.0000,195.0000,184.0000,0.0000,466.0000,136.0000,124.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.1701,741.9476,3.6650,3.0162,4.1193
2263.0000,645.0000,710.0000,26.0000,492.0000,149.0000,166.0000,5.0000,1296.0000,362.0000,401.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.9838,1251.9014,8.3317,31.0073,7.8196
952.0000,215.0000,297.0000,6.0000,477.0000,107.0000,148.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.1154,473.7075,2.7264,31.9167,3.4680
4263.0000,1034.0000,1244.0000,36.0000,570.0000,144.0000,178.0000,5.0000,566.0000,133.0000,162.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,221.0000,52.0000,64.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.7746,1611.5504,1.6452,69.2089,1.0000
4716.0000,1163.0000,1067.0000,30.0000,872.0000,227.0000,195.0000,6.0000,1452.0000,394.0000,344.0000,6.0000,0.0000,0.0000,0.0000,0.0000,143.0000,42.0000,36.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,153.5728,2017.5028,6.3192,98.6696,6.3002
3821.0000,993.0000,1180.0000,101.0000,806.0000,211.0000,242.0000,20.0000,375.0000,102.0000,121.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.5392,1609.0702,3.7601,49.3781,4.2811
1509.0000,408.0000,493.0000,9.0000,0.0000,0.0000,0.0000,0.0000,967.0000,252.0000,298.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.1673,1009.9520,4.6145,17.6500,8.3007
2945.0000,716.0000,747.0000,20.0000,579.0000,151.0000,155.0000,2.0000,514.0000,123.0000,127.0000,4.0000,66.0000,20.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.4072,1213.6693,1.4394,43.7524,2.0157
3438.0000,841.0000,929.0000,69.0000,380.0000,87.0000,98.0000,10.0000,988.0000,257.0000,278.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.1384,1484.1659,6.4158,63.0858,8.2419
1273.0000,392.0000,369.0000,14.0000,216.0000,65.0000,67.0000,2.0000,443.0000,130.0000,136.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.7049,677.8078,7.1740,46.8040,6.3972
2620.0000,630.0000,713.0000,24.0000,776.0000,203.0000,216.0000,7.0000,211.0000,46.0000,52.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.6914,1000.4088,1.8603,38.7371,2.6607
3586.0000,1123.0000,1084.0000,94.0000,1007.0000,307.0000,280.0000,25.0000,826.0000,245.0000,249.0000,19.0000,193.0000,61.0000,63.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,154.2136,1819.5188,8.2477,39.0833,10.4573
1857.0000,491.0000,434.0000,11.0000,247.0000,69.0000,62.0000,1.0000,488.0000,131.0000,122.0000,2.0000,644.0000,187.0000,167.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.0000,25.0000,22.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.3916,874.6265,3.4449,32.7574,1.6817
4528.0000,963.0000,1372.0000,48.0000,1603.0000,336.0000,476.0000,19.0000,1328.0000,279.0000,398.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.0802,1960.4059,3.3596,61.1834,5.4607
6049.0000,1706.0000,1790.0000,9.0000,675.0000,201.0000,207.0000,0.0000,1324.0000,375.0000,393.0000,0.0000,0.0000,0.0000,0.0000,0.0000,199.0000,54.0000,58.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.6862,2458.5918,4.6831,82.7059,3.2414
4613.0000,1200.0000,1754.0000,1.0000,467.0000,112.0000,180.0000,0.0000,1313.0000,313.0000,468.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.0000,47.0000,64.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,130.5905,1970.0048,4.7575,63.0553,4.9959
6055.0000,1490.0000,1931.0000,92.0000,353.0000,85.0000,106.0000,4.0000,1619.0000,402.0000,510.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.9313,2162.4685,4.1714,60.8722,1.2133
2931.0000,745.0000,862.0000,9.0000,216.0000,51.0000,62.0000,1.0000,856.0000,212.0000,246.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.0186,1263.2317,9.4894,19.6173,11.0533
5266.0000,1247.0000,1357.0000,60.0000,905.0000,252.0000,284.0000,15.0000,241.0000,51.0000,53.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,215.0000,53.0000,53.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.7306,1995.1929,3.3693,90.2830,1.7042
2550.0000,660.0000,586.0000,18.0000,428.0000,122.0000,110.0000,2.0000,1231.0000,335.0000,312.0000,7.0000,436.0000,127.0000,115.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.0859,1198.3499,3.9404,28.2669,4.0157
3637.0000,920.0000,1037.0000,34.0000,1083.0000,285.0000,318.0000,8.0000,271.0000,69.0000,81.0000,2.0000,189.0000,49.0000,53.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,218.0000,54.0000,55.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.4610,1720.1284,4.0466,32.8939,4.3218
2250.0000,616.0000,536.0000,13.0000,510.0000,139.0000,122.0000,3.0000,842.0000,219.0000,201.0000,4.0000,239.0000,70.0000,63.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,148.0000,34.0000,35.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.9561,943.7836,2.6093,28.3803,1.8215
3235.0000,858.0000,870.0000,28.0000,1057.0000,280.0000,286.0000,11.0000,539.0000,142.0000,136.0000,4.0000,116.0000,34.0000,33.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.9594,1544.3387,2.6647,26.5347,1.8503
3073.0000,789.0000,974.0000,18.0000,0.0000,0.0000,0.0000,0.0000,1083.0000,279.0000,326.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,214.0000,52.0000,59.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.3917,1308.2166,3.1629,24.1985,1.8314
2513.0000,708.0000,732.0000,49.0000,832.0000,230.0000,236.0000,19.0000,630.0000,176.0000,191.0000,11.0000,207.0000,61.0000,65.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.4210,1299.4325,4.4786,1.4449,5.5761
3872.0000,975.0000,1177.0000,68.0000,1285.0000,329.0000,381.0000,23.0000,188.0000,46.0000,55.0000,4.0000,129.0000,41.0000,39.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.2239,1636.2778,3.8359,31.8005,3.6084
3037.0000,776.0000,905.0000,9.0000,216.0000,51.0000,63.0000,1.0000,858.0000,212.0000,251.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.4512,1293.7310,10.1024,21.0073,11.2325
2524.0000,673.0000,580.0000,17.0000,411.0000,116.0000,98.0000,1.0000,825.0000,222.0000,208.0000,5.0000,245.0000,69.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.7468,1091.2585,3.0135,39.1549,1.7540
3634.0000,991.0000,781.0000,23.0000,1598.0000,394.0000,331.0000,24.0000,842.0000,246.0000,186.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,167.0106,1852.4580,7.7418,30.3615,8.1842
3508.0000,908.0000,980.0000,96.0000,1286.0000,318.0000,349.0000,34.0000,163.0000,42.0000,48.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,210.0000,53.0000,53.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.7517,1454.7820,3.8975,19.1814,3.3421
3933.0000,971.0000,1232.0000,35.0000,729.0000,190.0000,246.0000,7.0000,957.0000,239.0000,288.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.0000,46.0000,52.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.6071,1652.2118,4.4732,35.1642,4.4125
