C/C,N/C,O/C,S/C,C/N,N/N,O/N,S/N,C/O,N/O,O/O,S/O,C/S,N/S,O/S,S/S,C/P,N/P,O/P,S/P,C/F,N/F,O/F,S/F,C/Cl,N/Cl,O/Cl,S/Cl,C/Br,N/Br,O/Br,S/Br,C/I,N/I,O/I,S/I,gauss1(inter),gauss2(inter),repulsion(inter),hydrophobic(inter),Hydrogen(inter)
4192.0000,974.0000,959.0000,116.0000,465.0000,104.0000,104.0000,14.0000,712.0000,156.0000,163.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,916.0000,221.0000,210.0000,27.0000,228.0000,54.0000,55.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.7601,1833.6989,4.3200,63.6415,3.5516
4206.0000,970.0000,959.0000,114.0000,689.0000,154.0000,164.0000,19.0000,707.0000,159.0000,161.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,235.0000,56.0000,55.0000,8.0000,121.7432,1665.1625,3.0241,61.1775,2.4318
3503.0000,792.0000,792.0000,103.0000,705.0000,161.0000,157.0000,22.0000,466.0000,106.0000,117.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,677.0000,154.0000,161.0000,17.0000,233.0000,54.0000,48.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.3762,1580.4581,2.5787,47.3270,2.5472
1526.0000,377.0000,464.0000,10.0000,594.0000,145.0000,183.0000,3.0000,423.0000,109.0000,132.0000,0.0000,205.0000,54.0000,62.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.1352,842.2463,2.1025,2.7556,1.1731
1640.0000,390.0000,481.0000,30.0000,474.0000,114.0000,136.0000,7.0000,934.0000,229.0000,273.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.4393,935.4724,7.8414,15.1729,6.9326
2293.0000,528.0000,654.0000,42.0000,673.0000,158.0000,194.0000,12.0000,906.0000,199.0000,251.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.1648,1126.6710,7.0320,18.2708,10.2892
2091.0000,503.0000,621.0000,30.0000,215.0000,51.0000,64.0000,4.0000,866.0000,203.0000,254.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.1796,982.0737,4.6623,20.3531,7.1421
1583.0000,367.0000,452.0000,25.0000,667.0000,159.0000,196.0000,10.0000,896.0000,204.0000,254.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.0000,53.0000,64.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.3565,1028.1750,5.9208,1.7704,10.4266
887.0000,307.0000,357.0000,8.0000,846.0000,262.0000,331.0000,8.0000,95.0000,33.0000,40.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.3091,582.1671,2.8476,12.3457,3.4712
1197.0000,331.0000,360.0000,12.0000,83.0000,25.0000,26.0000,1.0000,278.0000,75.0000,83.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.6615,479.3337,0.4393,20.3345,0.0000
2249.0000,735.0000,889.0000,25.0000,917.0000,283.0000,363.0000,9.0000,127.0000,45.0000,57.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8678,1207.2255,3.7327,20.5539,5.5440
1976.0000,639.0000,792.0000,22.0000,828.0000,251.0000,328.0000,7.0000,135.0000,45.0000,55.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.0000,36.0000,42.0000,1.0000,0.0000,0.0000,0.0000,0.0000,86.0149,1111.1521,3.9598,19.9907,6.1535
2082.0000,667.0000,826.0000,23.0000,1037.0000,316.0000,414.0000,10.0000,134.0000,45.0000,56.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.1171,1194.4664,4.8789,19.0189,5.4156
1913.0000,445.0000,560.0000,41.0000,348.0000,85.0000,107.0000,6.0000,1108.0000,260.0000,343.0000,13.0000,0.0000,0.0000,0.0000,0.0000,139.0000,38.0000,47.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.3798,913.3304,5.4969,20.9340,7.8132
2459.0000,580.0000,691.0000,47.0000,406.0000,97.0000,115.0000,8.0000,1243.0000,278.0000,355.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,214.0000,44.0000,59.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.6671,1228.5541,8.0454,29.2173,10.9084
2422.0000,587.0000,704.0000,46.0000,223.0000,51.0000,62.0000,4.0000,1332.0000,318.0000,374.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.9889,1164.3586,5.5349,18.0802,8.3957
2482.0000,600.0000,724.0000,40.0000,226.0000,53.0000,63.0000,4.0000,1840.0000,433.0000,524.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.9027,1348.7725,6.6823,12.2868,11.7592
2707.0000,649.0000,777.0000,46.0000,463.0000,108.0000,132.0000,8.0000,1617.0000,378.0000,452.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.4993,1410.2758,7.7762,12.1912,12.5338
3165.0000,725.0000,713.0000,97.0000,0.0000,0.0000,0.0000,0.0000,436.0000,98.0000,93.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,690.0000,159.0000,155.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.4069,1210.8694,2.3021,58.4806,2.4976
3991.0000,900.0000,951.0000,136.0000,0.0000,0.0000,0.0000,0.0000,817.0000,191.0000,208.0000,25.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.9051,1404.2426,2.2581,59.7541,2.5195
3783.0000,875.0000,881.0000,123.0000,0.0000,0.0000,0.0000,0.0000,395.0000,90.0000,89.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.8970,1210.3655,1.7138,59.1558,1.6183
3856.0000,901.0000,921.0000,131.0000,0.0000,0.0000,0.0000,0.0000,649.0000,146.0000,152.0000,18.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.9541,1325.0797,2.7790,67.3779,3.1728
5931.0000,1339.0000,1345.0000,190.0000,0.0000,0.0000,0.0000,0.0000,427.0000,101.0000,94.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,619.0000,159.0000,158.0000,24.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.2009,1919.7632,2.4092,110.9756,2.7879
3157.0000,915.0000,988.0000,91.0000,549.0000,152.0000,175.0000,14.0000,422.0000,121.0000,134.0000,13.0000,208.0000,58.0000,69.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,223.0000,59.0000,70.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.7742,1467.4646,2.3174,17.1112,0.3567
4192.0000,1309.0000,1368.0000,116.0000,788.0000,222.0000,248.0000,18.0000,244.0000,82.0000,81.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,171.5727,1832.4564,7.4544,48.7990,2.8450
3463.0000,970.0000,1097.0000,93.0000,747.0000,221.0000,236.0000,22.0000,391.0000,110.0000,116.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,362.0000,123.0000,124.0000,10.0000,226.0000,60.0000,68.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.8537,1800.4973,3.9771,66.4809,1.6850
3370.0000,969.0000,1069.0000,82.0000,1175.0000,331.0000,378.0000,25.0000,376.0000,106.0000,123.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,458.0000,163.0000,148.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,160.8217,1888.3931,3.4603,32.5884,2.8709
3132.0000,872.0000,983.0000,79.0000,712.0000,197.0000,226.0000,16.0000,454.0000,126.0000,139.0000,10.0000,109.0000,32.0000,37.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,472.0000,142.0000,152.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,157.1898,1710.1948,2.9386,24.7638,1.4317
2209.0000,596.0000,652.0000,20.0000,1119.0000,299.0000,320.0000,10.0000,869.0000,227.0000,269.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.8861,1339.4894,6.4892,0.0000,9.5592
2640.0000,690.0000,785.0000,24.0000,882.0000,234.0000,263.0000,8.0000,662.0000,172.0000,202.0000,6.0000,190.0000,54.0000,64.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.6163,1408.4690,6.8032,8.4199,5.5510
2624.0000,700.0000,778.0000,24.0000,1116.0000,293.0000,323.0000,10.0000,441.0000,109.0000,132.0000,4.0000,193.0000,53.0000,65.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.5167,1390.2354,4.6309,4.1859,6.8954
2813.0000,748.0000,848.0000,26.0000,1103.0000,288.0000,321.0000,10.0000,205.0000,51.0000,65.0000,3.0000,189.0000,51.0000,60.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.4407,1371.3912,3.3013,7.6768,4.4153
3264.0000,857.0000,988.0000,36.0000,1105.0000,288.0000,320.0000,10.0000,206.0000,56.0000,65.0000,3.0000,191.0000,50.0000,60.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.6735,1512.9116,4.6461,35.3530,4.7207
1282.0000,362.0000,447.0000,38.0000,197.0000,56.0000,62.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.0500,572.6500,0.7622,6.2835,1.3651
1761.0000,498.0000,615.0000,51.0000,413.0000,119.0000,145.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.2122,759.6714,1.9153,2.6019,3.0546
1191.0000,340.0000,409.0000,33.0000,536.0000,151.0000,178.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.4776,684.1196,2.2060,2.6349,4.4047
3015.0000,858.0000,1057.0000,90.0000,620.0000,179.0000,210.0000,16.0000,565.0000,162.0000,203.0000,18.0000,93.0000,30.0000,34.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.8645,1358.6066,3.9555,10.1388,6.8468
2914.0000,794.0000,980.0000,87.0000,527.0000,153.0000,180.0000,12.0000,151.0000,42.0000,49.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.5019,1201.6874,5.4563,11.5962,6.5393
4323.0000,1177.0000,1405.0000,34.0000,371.0000,85.0000,106.0000,2.0000,1355.0000,364.0000,431.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.3146,1677.9214,2.3688,23.4190,2.5288
2849.0000,740.0000,881.0000,18.0000,145.0000,39.0000,48.0000,1.0000,1254.0000,319.0000,384.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,208.0000,51.0000,59.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.9526,1280.8705,3.8333,14.6484,2.7595
3059.0000,797.0000,977.0000,18.0000,0.0000,0.0000,0.0000,0.0000,961.0000,248.0000,288.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,213.0000,51.0000,61.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.3250,1259.5673,1.7551,28.3367,1.5492
3094.0000,798.0000,992.0000,18.0000,0.0000,0.0000,0.0000,0.0000,1102.0000,283.0000,331.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,216.0000,52.0000,58.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.9452,1348.7877,2.8541,25.4164,1.7296
4291.0000,1090.0000,1360.0000,33.0000,375.0000,77.0000,106.0000,2.0000,925.0000,230.0000,285.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.4883,1564.4714,3.4065,38.6187,4.1899
3058.0000,745.0000,781.0000,23.0000,0.0000,0.0000,0.0000,0.0000,595.0000,144.0000,148.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101.2646,1295.2111,2.3593,72.2783,1.5639
3064.0000,747.0000,786.0000,23.0000,0.0000,0.0000,0.0000,0.0000,441.0000,108.0000,110.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.0000,37.0000,36.0000,1.0000,0.0000,0.0000,0.0000,0.0000,104.5258,1292.7379,2.5531,79.9007,1.6547
2973.0000,740.0000,759.0000,22.0000,342.0000,89.0000,81.0000,2.0000,230.0000,53.0000,57.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,171.0000,44.0000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101.2234,1319.7632,2.7146,86.2181,2.6159
3371.0000,847.0000,862.0000,23.0000,333.0000,87.0000,81.0000,2.0000,423.0000,106.0000,103.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,173.0000,45.0000,45.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.5550,1521.8877,3.5897,94.9994,3.0000
2765.0000,679.0000,714.0000,15.0000,432.0000,106.0000,110.0000,3.0000,229.0000,55.0000,58.0000,2.0000,213.0000,54.0000,60.0000,2.0000,0.0000,0.0000,0.0000,0.0000,425.0000,106.0000,106.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.5436,1475.4211,3.0870,55.9492,2.9575
2068.0000,518.0000,610.0000,30.0000,435.0000,104.0000,119.0000,6.0000,208.0000,49.0000,57.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.0583,907.4813,3.8389,28.2853,4.8267
2974.0000,740.0000,921.0000,51.0000,380.0000,85.0000,112.0000,6.0000,366.0000,84.0000,116.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.4513,1116.1155,2.0250,40.1808,0.5538
3846.0000,991.0000,1252.0000,67.0000,386.0000,99.0000,120.0000,6.0000,331.0000,91.0000,115.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.6957,1380.0022,2.4178,55.4364,0.9897
3105.0000,742.0000,951.0000,57.0000,384.0000,90.0000,112.0000,6.0000,296.0000,67.0000,85.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.8314,1031.8030,2.3944,36.8842,1.9718
5495.0000,1367.0000,1737.0000,89.0000,197.0000,49.0000,56.0000,3.0000,605.0000,149.0000,193.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,96.3350,1742.9323,2.0281,96.7167,0.0000
3012.0000,770.0000,889.0000,66.0000,454.0000,115.0000,129.0000,9.0000,1374.0000,346.0000,390.0000,29.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.3864,1768.9039,7.5217,25.6787,9.8116
2876.0000,727.0000,842.0000,65.0000,619.0000,161.0000,176.0000,12.0000,1211.0000,305.0000,343.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,572.0000,145.0000,160.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.0088,1935.1765,7.7954,19.3665,9.0003
3043.0000,764.0000,897.0000,66.0000,460.0000,116.0000,132.0000,7.0000,1214.0000,308.0000,346.0000,27.0000,151.0000,38.0000,48.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.9190,1787.3947,9.3193,25.8616,11.0666
2997.0000,761.0000,888.0000,64.0000,941.0000,246.0000,277.0000,17.0000,1214.0000,304.0000,346.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,159.8440,1906.4523,10.2838,12.0552,11.4863
4030.0000,1024.0000,1201.0000,75.0000,848.0000,222.0000,256.0000,15.0000,1050.0000,270.0000,304.0000,22.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.0000,22.0000,24.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,171.9799,2169.5740,11.3353,41.8823,11.4796
2176.0000,580.0000,560.0000,0.0000,470.0000,124.0000,129.0000,0.0000,438.0000,114.0000,109.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.1200,1011.2182,4.0398,20.1253,1.4547
2733.0000,763.0000,787.0000,29.0000,0.0000,0.0000,0.0000,0.0000,617.0000,179.0000,185.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.1696,1224.1481,2.8481,36.2973,3.7203
3223.0000,919.0000,966.0000,35.0000,224.0000,67.0000,72.0000,2.0000,596.0000,168.0000,177.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.6819,1384.9982,3.5938,32.7901,5.3385
3316.0000,964.0000,1014.0000,39.0000,214.0000,64.0000,66.0000,2.0000,636.0000,181.0000,189.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.7636,1439.0846,3.4570,28.6125,4.7158
3869.0000,1098.0000,1172.0000,43.0000,207.0000,63.0000,67.0000,2.0000,829.0000,228.0000,250.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.9606,1670.7059,3.0241,33.1027,4.5358
1456.0000,440.0000,423.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1018.0000,310.0000,295.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.8261,861.7714,5.5002,7.3602,9.6903
1900.0000,603.0000,551.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1246.0000,398.0000,354.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.8120,1099.0262,6.0403,12.0398,9.5796
3172.0000,1005.0000,956.0000,5.0000,196.0000,67.0000,60.0000,0.0000,1228.0000,378.0000,359.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,129.8901,1682.9431,7.0879,47.2388,10.3406
